,id,x,y,type,region
1389,343001020,9359.27,6422.84,priority,9
1390,343002591,9203.45,6667.54,priority,9
1391,343002728,9081.33,6711.53,priority,9
1392,343007047,9567.81,6915.15,priority,7
1393,343007050,9558.87,6909.55,priority,7
1394,343007067,9578.68,6909.75,priority,7
1395,343008139,9610.00,6907.18,priority,7
1396,343010237,10045.23,7421.23,priority,7
1397,343011302,9928.09,7054.99,priority,7
1398,343011305,9993.25,6897.46,priority,7
1399,343012607,10053.06,6763.43,priority,7
1400,343014554,10161.61,7349.78,priority,7
1401,343021429,8722.04,7328.80,right_before_left,6
1402,343033857,8378.57,7386.87,traffic_light,9
1403,343034340,8234.94,7304.15,priority,9
1404,343034344,8250.68,7263.17,priority,9
1405,343034346,8265.06,7219.40,right_before_left,9
1406,343034463,8218.75,7336.11,priority,9
1407,343036253,8019.45,7475.16,priority,9
1408,343037139,8287.30,7277.87,priority,9
1409,343037140,8300.98,7227.33,priority,9
1410,343037477,8323.82,7287.07,priority,9
1411,343037478,8339.89,7235.88,priority,9
1412,343037558,8376.43,7309.66,priority,9
1413,343037559,8397.41,7253.12,priority,9
1414,343039115,8425.61,7266.12,priority,9
1415,343226303,3604.16,1482.61,priority,11
1416,343227119,3677.55,1329.51,priority,11
1417,343234454,3148.62,1045.11,priority,11
1418,343242556,3138.87,1293.49,priority,11
1419,343242560,3128.69,1282.14,priority,11
1420,343242564,3140.43,1271.74,priority,11
1421,343242568,3150.49,1283.56,priority,11
1422,344222634,6376.91,10260.34,priority,8
1423,344222637,6324.50,10367.19,priority,8
1424,344222638,6251.71,10329.62,priority,8
1425,344222639,6131.41,10269.61,priority,8
1426,344222699,6364.16,10113.85,priority,8
1427,344222727,6456.69,10299.49,priority,8
1428,344226172,5663.78,9491.05,priority,0
1429,344226180,5639.71,9590.04,priority,0
1430,344268058,6406.09,7872.27,priority,8
1431,344268076,5988.89,7938.17,priority,8
1432,344273371,7680.59,6809.88,priority,9
1433,344295510,9429.54,7839.67,traffic_light,7
1434,344295517,9372.10,7462.66,priority,7
1435,344295520,9482.70,7451.40,priority,7
1436,344295527,9778.74,7674.05,priority,7
1437,344295529,9823.60,7743.28,priority,7
1438,344295530,9839.08,7794.26,priority,7
1439,344295595,9531.83,7844.00,priority,7
1440,344295597,9531.06,7731.79,priority,7
1441,344295600,9501.92,7607.81,priority,7
1442,344295658,9615.52,7586.80,priority,7
1443,344295683,9590.81,7597.30,priority,7
1444,344295709,9761.44,7652.68,priority,7
1445,344295713,9645.82,7701.82,priority,7
1446,344295910,9987.40,7712.14,priority,7
1447,344296030,9872.07,7634.14,priority,7
1448,344732426,8527.33,8196.32,priority,6
1449,344869786,8721.51,6242.64,priority,9
1450,344869793,9368.74,5687.40,priority,9
1451,344869795,9355.38,5472.31,priority,9
1452,344869796,9376.51,5412.62,priority,9
1453,344869811,9016.18,6168.29,priority,9
1454,345828000,11770.48,9980.54,priority,7
1455,347515281,9442.10,3612.81,priority,4
1456,347515284,9446.25,3603.57,priority,4
1457,347515288,9460.26,3606.67,priority,4
1458,347515290,9457.50,3619.75,priority,4
1459,3478422114,6376.46,8214.82,priority,8
1460,3478422115,6486.60,8271.75,priority,8
1461,3508410476,10012.89,9938.02,priority,5
1462,3508410477,10001.01,9948.63,priority,5
1463,353952441,4236.58,9306.84,priority,0
1464,353952464,4245.39,9534.30,priority,0
1465,353952481,4174.57,9806.39,priority,0
1466,353952492,4639.23,8855.79,priority,1
1467,354623579,4440.81,10116.44,priority,0
1468,354623583,4444.39,10130.42,priority,0
1469,354672292,12518.97,1084.57,priority,2
1470,355010501,11992.03,5738.91,priority,10
1471,355010792,11887.85,5723.04,priority,10
1472,355010989,11884.42,5596.56,priority,10
1473,355011380,11776.47,5335.44,priority,10
1474,355011428,11803.42,5459.80,priority,10
1475,355011429,11926.21,5464.45,priority,10
1476,355011515,12061.57,5443.84,right_before_left,10
1477,355011518,12082.07,5531.24,priority,10
1478,355011525,12056.33,5421.91,priority,10
1479,355011660,12030.84,5121.20,priority,10
1480,355011833,11887.44,5013.91,priority,10
1481,355012044,11798.13,5209.52,priority,10
1482,355012058,11934.91,5208.41,priority,10
1483,355012118,11907.01,5103.53,right_before_left,10
1484,355012124,11982.33,5164.98,priority,10
1485,355012248,11708.65,5239.26,priority,10
1486,355012351,11612.18,5232.39,priority,10
1487,355012412,11647.00,4909.41,priority,10
1488,355012413,11424.68,4870.68,priority,10
1489,355012520,11624.87,5111.21,priority,10
1490,355012521,11617.70,5181.14,priority,10
1491,355012615,11452.66,5079.41,priority,10
1492,355012617,11392.32,5069.06,priority,10
1493,355012994,11236.73,5138.77,right_before_left,10
1494,355013000,11218.60,5375.48,right_before_left,10
1495,355013006,11271.87,5549.60,right_before_left,10
1496,355013008,11313.45,5677.63,priority,10
1497,355013134,11543.98,5454.12,priority,10
1498,355013244,11444.44,5508.09,priority,10
1499,355013245,11338.42,5531.98,priority,10
1500,355013249,11469.61,5665.16,priority,10
1501,355013407,11459.56,5581.81,priority,10
1502,355013410,11398.36,5399.66,right_before_left,10
1503,355013581,11563.96,5657.05,priority,10
1504,355013708,11408.29,5957.11,priority,10
1505,355013782,11334.08,5774.91,priority,10
1506,355013796,11568.39,5736.80,priority,10
1507,355013839,11655.99,4721.85,priority,10
1508,355013867,11784.71,4550.46,priority,10
1509,355013872,11896.29,4672.53,priority,10
1510,355015960,11530.00,4819.95,priority,10
1511,355015963,11579.82,4829.02,priority,10
1512,355015972,11672.45,4839.10,priority,10
1513,356795125,4181.90,10277.27,priority,0
1514,356795134,4157.87,10232.00,priority,0
1515,356819851,4673.23,8496.23,priority,1
1516,357634706,10966.91,4227.40,priority,2
1517,357635346,10886.11,4070.68,priority,2
1518,357635566,10866.46,4131.83,priority,2
1519,357636148,10810.19,4017.46,priority,2
1520,357636533,10794.71,3985.87,priority,2
1521,358200087,10941.41,4055.40,priority,2
1522,360354675,4609.31,8899.37,priority,1
1523,360354701,3743.27,7106.36,priority,1
1524,360354703,3082.15,7383.11,priority,1
1525,36132559,4134.83,1531.10,priority,11
1526,36132561,4618.91,1701.97,priority,11
1527,36132566,5784.73,2142.61,priority,11
1528,36132571,7243.31,2980.03,priority,4
1529,36132587,9254.46,2276.21,traffic_light,3
1530,36132594,10364.49,2183.81,priority,2
1531,364944130,4364.73,9701.36,priority,0
1532,364944135,4451.10,9643.27,priority,0
1533,364944137,4389.06,9623.40,priority,0
1534,364944142,4528.95,9661.98,priority,0
1535,364944145,4434.19,9520.65,priority,0
1536,364944146,4385.61,9577.31,priority,0
1537,364944147,4320.09,9388.54,right_before_left,0
1538,364944149,4282.70,9402.02,priority,0
1539,364944150,4321.11,9438.72,priority,0
1540,364944151,4297.07,9415.81,right_before_left,0
1541,364944152,4609.94,9561.64,priority,0
1542,364944156,4551.69,9514.93,priority,0
1543,365248718,4557.08,9488.49,priority,0
1544,366386934,3586.07,10156.11,priority,0
1545,3665147063,9929.95,5409.59,priority,9
1546,366549018,3894.05,10256.76,priority,0
1547,366723972,9433.61,1129.67,right_before_left,3
1548,366724219,9387.71,1171.76,priority,3
1549,366724220,9431.48,1174.17,right_before_left,3
1550,366724231,9455.91,1248.77,priority,3
1551,366730675,9496.55,1918.48,priority,3
1552,366730679,9440.28,1802.25,priority,3
1553,366737967,9062.38,1606.86,right_before_left,3
1554,366739013,9077.48,1658.49,right_before_left,3
1555,366739017,9052.26,1701.13,right_before_left,3
1556,366739019,9025.59,1600.16,right_before_left,3
1557,366739032,9057.11,1646.13,right_before_left,3
1558,366739037,9054.94,1670.81,right_before_left,3
1559,366739065,9080.69,1557.03,priority,3
1560,3667868441,9573.27,8439.55,priority,6
1561,368356931,11652.84,4666.50,priority,10
1562,368356966,11406.57,4991.93,priority,10
1563,369571389,4225.20,9602.81,priority,0
1564,369571394,4146.14,9663.58,priority,0
1565,369571426,4065.32,9529.30,priority,0
1566,369920244,3218.35,10339.19,priority,0
1567,370945271,9095.49,10134.86,priority,5
1568,378780897,8967.14,10348.54,priority,5
1569,379248214,3265.50,10124.96,priority,0
1570,379384289,7895.32,9750.61,priority,8
1571,379470323,7697.27,9449.94,priority,8
1572,379512242,7575.02,9213.05,priority,8
1573,379512388,7684.75,9322.64,priority,8
1574,379512393,7632.91,9257.86,priority,8
1575,379512398,7606.59,9272.78,priority,8
1576,379512502,7238.37,9030.63,priority,8
1577,379582346,8855.45,9634.69,priority,5
1578,379582367,8876.64,9485.12,right_before_left,5
1579,379710935,8792.70,8931.10,priority,5
1580,379710936,8785.03,8940.39,priority,5
1581,379710944,8941.04,8805.50,priority,5
1582,379710946,8887.10,8811.90,priority,5
1583,379710950,8918.99,8834.96,priority,5
1584,379710953,8869.25,8837.17,priority,5
1585,379710954,8897.55,8861.32,priority,5
1586,379710973,8986.47,8817.28,priority,5
1587,379710975,8964.58,8858.57,priority,5
1588,379710982,8874.11,8720.03,priority,5
1589,379711069,8829.82,8722.13,priority,5
1590,379724692,8707.42,8734.13,priority,5
1591,379724704,8723.46,8811.40,priority,5
1592,379759189,9358.66,9392.49,right_before_left,5
1593,379759190,9329.27,9419.36,priority,5
1594,379759193,9343.74,9375.18,right_before_left,5
1595,379759200,9380.06,9337.19,priority,5
1596,379759260,9424.37,9472.63,right_before_left,5
1597,379759265,9397.78,9497.86,priority,5
1598,387900290,11580.04,4703.73,priority,10
1599,387900296,11793.66,4681.35,priority,10
1600,387900300,11747.77,4911.33,priority,10
1601,387900306,11726.12,4801.86,priority,10
1602,389136365,11665.97,4487.81,priority,10
1603,389136384,11910.34,4986.31,priority,10
1604,389136386,11798.11,4986.94,priority,10
1605,389136389,11840.11,4931.50,priority,10
1606,389136392,11860.44,5070.73,right_before_left,10
1607,389146858,11638.99,4987.91,priority,10
1608,389146862,11552.07,4978.36,priority,10
1609,392706757,9501.52,7987.15,priority,7
1610,392706759,9482.31,7975.65,priority,7
1611,392706763,9891.90,7904.49,priority,7
1612,392706764,9915.18,7900.06,priority,7
1613,395436006,11113.90,6677.64,priority,10
1614,395436067,10251.00,5591.98,priority,10
1615,395436092,10161.26,5996.90,priority,10
1616,395484817,9566.71,5494.45,priority,9
1617,395484834,8944.71,6127.40,priority,9
1618,395484840,8975.83,6058.80,priority,9
1619,395484858,9321.75,5419.01,priority,9
1620,395509840,8830.44,4770.83,priority,9
1621,395509850,9266.68,5079.00,right_before_left,9
1622,395509854,9054.45,4895.72,priority,9
1623,395509864,9121.02,4735.38,priority,9
1624,395566935,8750.39,4733.34,priority,9
1625,395566956,8690.14,4783.32,priority,9
1626,395567019,9815.06,5320.14,priority,9
1627,395567049,9388.30,5263.46,right_before_left,9
1628,395711853,9252.85,4928.31,priority,9
1629,395711872,9389.95,5054.65,priority,9
1630,395711906,9280.55,5048.47,priority,9
1631,395711910,9481.60,5270.10,priority,9
1632,395711949,9503.14,4990.78,priority,9
1633,395711952,9665.24,5028.47,priority,9
1634,395712003,9595.30,5429.19,right_before_left,9
1635,395712034,9460.37,5269.08,right_before_left,9
1636,395712045,9463.62,5333.20,priority,9
1637,395712065,9427.59,5414.42,priority,9
1638,395772879,9520.67,5968.73,traffic_light,9
1639,395772894,9571.84,5757.50,priority,9
1640,395772950,9524.86,5542.54,priority,9
1641,395772963,9600.42,5621.23,priority,9
1642,395812276,8198.31,6162.95,priority,9
1643,395812285,8360.32,6180.73,priority,9
1644,395812288,8381.36,6256.78,priority,9
1645,395812290,8440.53,5974.83,priority,9
1646,395812302,8677.09,5872.98,priority,9
1647,395812311,8543.80,6232.36,priority,9
1648,395815643,9112.15,5321.40,priority,9
1649,395815654,9276.27,5189.07,priority,9
1650,395815692,9156.03,5213.41,right_before_left,9
1651,395815713,8998.99,5159.63,priority,9
1652,395815714,9112.16,5192.97,priority,9
1653,395815726,9028.36,5097.42,priority,9
1654,395934186,8793.31,5819.27,priority,9
1655,396008394,11414.26,5445.77,priority,10
1656,402886948,9876.02,5071.09,priority,9
1657,402886954,9917.58,5079.91,priority,9
1658,402886970,9867.12,5136.58,priority,9
1659,402886989,10001.48,5174.47,priority,9
1660,402971264,8908.13,6117.00,priority,9
1661,402971271,8888.42,6169.58,priority,9
1662,402971280,8930.56,6221.11,priority,9
1663,402971311,8269.84,6057.72,priority,9
1664,402971323,8387.70,6104.20,priority,9
1665,402971356,8167.51,6203.51,priority,9
1666,403064388,8590.60,6049.79,priority,9
1667,403064401,8507.73,6008.31,priority,9
1668,403064409,8480.01,6084.60,priority,9
1669,403064411,8489.32,6051.43,priority,9
1670,403064416,8535.15,6068.32,priority,9
1671,403064439,8557.52,5906.79,priority,9
1672,403064496,8592.77,5923.27,priority,9
1673,403163036,8760.20,5504.07,priority,9
1674,403163099,8503.34,5805.12,right_before_left,9
1675,403163113,8516.13,5737.40,priority,9
1676,403163151,8294.60,5802.64,priority,9
1677,403163208,8386.13,5853.15,priority,9
1678,403163227,8733.07,5771.85,priority,9
1679,403163235,8625.06,5763.19,priority,9
1680,403163249,8702.18,5802.04,priority,9
1681,403163385,8238.12,5782.71,priority,9
1682,409709728,8558.44,1286.06,priority,3
1683,409709733,8442.92,1213.29,priority,3
1684,409710775,8476.67,1153.84,priority,3
1685,409713335,8357.24,1435.46,priority,3
1686,410452002,10400.28,2588.94,right_before_left,2
1687,410452003,10334.19,2564.10,priority,2
1688,411300253,9031.88,7894.10,priority,6
1689,411850301,10009.48,8778.05,priority,7
1690,411850302,10035.73,8756.29,priority,7
1691,411850307,10102.05,8828.64,priority,7
1692,412302142,9531.36,5463.32,priority,9
1693,412302171,9425.48,5513.72,priority,9
1694,412302328,9325.96,5664.61,priority,9
1695,412310616,8912.33,7493.81,priority,6
1696,413412912,2642.44,2513.37,priority,11
1697,413413334,3013.34,2612.49,priority,11
1698,413413335,3061.35,2744.65,priority,11
1699,420179173,3393.45,1436.55,priority,11
1700,420179174,3372.84,1570.67,priority,11
1701,420179175,3439.83,1578.20,priority,11
1702,420179179,3412.32,1750.88,priority,11
1703,420179183,3380.23,1916.99,priority,11
1704,420179189,3203.43,2339.33,priority,11
1705,420179196,3159.71,2462.47,priority,11
1706,420179204,3407.16,2069.33,priority,11
1707,420179205,3325.59,2044.05,priority,11
1708,420179208,3414.00,2004.72,priority,11
1709,420179209,3351.08,1985.45,priority,11
1710,420179212,2971.61,2499.46,priority,11
1711,420179213,3011.39,2468.57,priority,11
1712,420179218,3119.32,2291.27,priority,11
1713,420179219,2755.51,2564.20,priority,11
1714,420179220,2765.71,2130.44,priority,11
1715,420179221,2813.38,2215.40,priority,11
1716,420179222,2859.21,2503.31,priority,11
1717,420179228,3120.64,2031.41,priority,11
1718,420179233,3236.66,1629.98,priority,11
1719,420179235,3062.80,2232.89,priority,11
1720,420179236,3133.88,1827.88,priority,11
1721,420179237,3223.01,1864.36,priority,11
1722,420179239,3242.72,1745.82,priority,11
1723,420179243,3168.16,1727.66,priority,11
1724,420179244,3378.25,1458.33,priority,11
1725,420179246,3145.54,2203.35,priority,11
1726,420179248,3238.02,1460.87,dead_end,11
1727,420179254,3229.87,2013.52,priority,11
1728,420179255,3047.97,2408.42,priority,11
1729,420179256,3323.78,1806.79,priority,11
1730,420179257,3406.70,1826.63,priority,11
1731,420179260,3303.69,1893.03,priority,11
1732,420179262,2948.19,2075.58,priority,11
1733,420179263,2835.77,1560.32,priority,11
1734,420179269,3047.98,2319.27,priority,11
1735,420179270,3087.54,2338.08,priority,11
1736,420179282,2897.01,1449.99,priority,11
1737,420179285,2953.47,1338.13,priority,11
1738,420179286,2919.70,1335.54,right_before_left,11
1739,420179287,3041.49,1290.78,priority,11
1740,420179289,2625.12,1724.59,priority,11
1741,420179296,2944.36,1255.78,priority,11
1742,420179297,2609.03,1439.10,priority,11
1743,420179299,2673.34,1458.38,priority,11
1744,420179300,2757.83,1658.07,priority,11
1745,420179301,2782.38,1556.93,priority,11
1746,420179303,2947.39,1427.74,priority,11
1747,420179307,3055.78,2250.95,priority,11
1748,420179310,2915.66,1608.58,right_before_left,11
1749,420179312,3130.12,1550.78,priority,11
1750,420179322,3069.51,2269.61,priority,11
1751,420411922,4266.41,10246.44,right_before_left,0
1752,420413553,3919.49,9480.99,priority,0
1753,420413565,3851.14,9510.44,priority,0
1754,420413567,3816.99,9568.18,priority,0
1755,420413917,3932.98,9878.08,priority,0
1756,420413918,3917.84,9840.10,priority,0
1757,420413919,3857.87,9718.04,right_before_left,0
1758,420413920,3843.44,9707.09,right_before_left,0
1759,420413921,3744.46,9609.73,priority,0
1760,420413924,3717.52,9463.79,priority,0
1761,420435743,4222.62,7977.25,priority,1
1762,420435789,4017.31,8063.25,right_before_left,1
1763,420435815,3988.34,7985.50,priority,1
1764,420435857,3848.14,7912.16,priority,1
1765,420435858,3946.66,7870.67,priority,1
1766,420435864,3754.07,7915.80,priority,1
1767,420435872,3719.01,7820.29,priority,1
1768,420435873,3802.04,7788.15,priority,1
1769,420438613,3684.91,7734.94,priority,1
1770,420438614,3767.47,7697.14,priority,1
1771,420438616,3894.70,7575.28,priority,1
1772,420438620,3842.98,7594.63,right_before_left,1
1773,420438632,3679.25,7569.36,priority,1
1774,420438637,3857.49,7472.97,priority,1
1775,420438639,3724.57,7543.42,priority,1
1776,420438640,3644.41,7651.39,priority,1
1777,420438642,3710.08,7596.34,priority,1
1778,420747840,3509.64,7612.29,priority,1
1779,420747841,3573.22,7508.60,priority,1
1780,420747845,3808.30,7348.63,priority,1
1781,420747846,3378.91,7557.12,priority,1
1782,420747849,3477.16,7438.07,priority,1
1783,420747850,3410.25,7517.25,priority,1
1784,420747852,3462.76,7552.65,priority,1
1785,420747857,3764.87,7231.38,priority,1
1786,423885672,3380.70,7354.72,right_before_left,1
1787,423885675,3658.26,7137.60,priority,1
1788,423885689,3289.20,7448.46,priority,1
1789,426767410,12153.14,7066.03,priority,10
1790,426767412,11794.60,6072.48,priority,10
1791,426888381,3585.30,6992.06,priority,1
1792,426888387,3686.81,6884.54,priority,1
1793,426888389,3469.96,7272.38,priority,1
1794,426888391,3420.35,7210.42,priority,1
1795,426903433,4145.11,8011.04,right_before_left,1
1796,426903451,4099.11,7949.45,right_before_left,1
1797,426903453,4188.82,7908.40,priority,1
1798,426903472,4055.14,7858.51,right_before_left,1
1799,426903473,4142.11,7823.71,priority,1
1800,426903474,4026.85,7787.45,right_before_left,1
1801,426903475,4114.14,7760.01,priority,1
1802,426903478,4127.91,7798.10,priority,1
1803,426903490,3982.66,7807.42,priority,1
1804,426903495,4106.47,7464.82,priority,1
1805,426912647,3744.52,7069.42,priority,1
1806,426912650,3845.24,7057.43,priority,1
1807,426912652,3782.97,7067.23,right_before_left,1
1808,426912663,4063.02,7472.34,priority,1
1809,426912666,3905.43,7282.15,priority,1
1810,426912670,3994.14,7209.38,priority,1
1811,426912676,3801.13,7331.72,priority,1
1812,426916088,3972.09,7377.24,priority,1
1813,426916092,3844.25,7439.99,priority,1
1814,426916096,3965.00,7238.86,right_before_left,1
1815,426916103,4032.73,7349.12,priority,1
1816,426916106,4044.96,7342.28,right_before_left,1
1817,426916107,4062.93,7356.92,priority,1
1818,426932540,3851.39,7202.95,right_before_left,1
1819,426932544,3755.67,6542.24,priority,1
1820,426932547,3788.75,6607.86,priority,1
1821,426932548,3764.77,6483.27,priority,1
1822,426932560,4093.47,6194.21,priority,1
1823,426932561,4085.66,6313.65,right_before_left,1
1824,426932564,4043.81,6397.54,right_before_left,1
1825,426932567,3808.24,6466.58,right_before_left,1
1826,426932571,3856.19,6451.90,right_before_left,1
1827,426932576,3841.12,6335.47,right_before_left,1
1828,426932577,3820.80,6294.77,priority,1
1829,426932583,3934.24,6250.42,priority,1
1830,426932596,3967.70,6419.31,right_before_left,1
1831,426932598,3981.88,6502.64,priority,1
1832,426932619,3838.64,7480.37,right_before_left,1
1833,426932629,3791.67,7358.20,priority,1
1834,426932637,3746.00,7236.21,priority,1
1835,427524975,11880.88,1922.41,priority,2
1836,429162170,11077.17,6744.38,priority,10
1837,429162172,10722.82,7498.44,priority,7
1838,429162186,9731.87,8661.54,priority,6
1839,429162195,10326.59,9508.31,priority,7
1840,431476209,8586.78,7326.42,priority,6
1841,431476210,8746.25,7205.39,priority,6
1842,431688976,4298.04,3858.97,priority,1
1843,434431422,10793.12,8585.08,priority,7
1844,436515069,4272.51,6170.52,priority,1
1845,437160378,7536.29,7208.23,priority,9
1846,437162305,7715.00,7026.06,priority,9
1847,437163159,7319.42,6897.47,priority,9
1848,437163160,7292.42,6883.19,priority,9
1849,437163161,7368.53,6800.55,priority,9
1850,442967933,7805.00,1726.68,priority,3
1851,442968277,7943.48,1554.12,priority,3
1852,442968295,7792.47,1539.32,priority,3
1853,442968324,7811.93,1652.99,priority,3
1854,442968359,7716.23,1487.59,priority,3
1855,443338737,7707.01,1716.14,priority,3
1856,443338738,7571.00,1599.73,priority,3
1857,443338739,7603.88,1536.83,priority,3
1858,443338743,7714.14,1657.58,priority,3
1859,443338759,7581.94,1527.07,priority,3
1860,443341182,7916.08,1669.88,priority,3
1861,443341244,7967.64,1735.53,priority,3
1862,443341249,8019.93,1477.26,priority,3
1863,443341531,8010.69,1535.79,priority,3
1864,443341532,7984.49,1649.43,priority,3
1865,444269863,10583.02,2254.51,right_before_left,2
1866,444269865,10585.27,2278.84,right_before_left,2
1867,444269875,10595.77,2256.26,right_before_left,2
1868,444269876,10660.21,2267.34,right_before_left,2
1869,444269878,10673.27,2269.76,right_before_left,2
1870,444269884,10664.22,2291.14,right_before_left,2
1871,444270717,10729.16,2347.92,priority,2
1872,444466596,10818.40,2334.61,right_before_left,2
1873,444466601,10749.77,2324.11,priority,2
1874,444541211,10644.73,2264.72,right_before_left,2
1875,444541214,10585.57,2223.98,priority,2
1876,444541215,10650.42,2230.62,right_before_left,2
1877,444541218,10659.82,2182.72,priority,2
1878,444544172,9393.15,2050.51,right_before_left,3
1879,444549234,11731.76,2101.83,priority,2
1880,444549239,11718.04,2055.35,priority,2
1881,444549240,11789.53,2071.77,priority,2
1882,444550634,11843.63,2087.32,priority,2
1883,444694674,6983.56,7719.10,priority,8
1884,444885687,8532.52,2190.17,priority,3
1885,444886543,8501.26,2262.47,priority,3
1886,446101542,9598.01,1787.09,priority,3
1887,446101718,9039.84,1550.92,priority,3
1888,446104537,9858.33,1939.46,priority,3
1889,446105087,9860.33,2369.43,right_before_left,2
1890,446160569,9252.35,2246.06,traffic_light,3
1891,446160571,9261.54,2309.98,priority,3
1892,446160573,9290.86,2273.97,priority,3
1893,447162680,11906.76,5790.82,priority,10
1894,450323646,3725.97,1060.45,priority,11
1895,469093812,7552.15,7942.23,priority,6
1896,469096752,9116.53,10128.34,priority,5
1897,469649911,9468.84,5864.33,right_before_left,9
1898,469649923,9488.64,5805.35,right_before_left,9
1899,469649961,9515.41,5907.37,priority,9
1900,469649965,9453.19,5933.02,priority,9
1901,469653762,9392.97,5836.85,right_before_left,9
1902,469653781,9383.11,5863.44,priority,9
1903,469653800,9401.82,5811.46,priority,9
1904,469656007,9399.23,5799.36,priority,9
1905,469658617,9548.39,5860.15,priority,9
1906,472113102,4706.44,3576.58,priority,1
1907,472314315,7851.26,342.93,priority,3
1908,476453324,8575.41,2408.90,priority,3
1909,476656682,8741.98,2334.94,right_before_left,3
1910,477431747,10896.84,1894.71,priority,2
1911,477431753,10867.74,1929.18,right_before_left,2
1912,477431763,10910.32,1930.09,priority,2
1913,477431764,10902.20,1963.86,priority,2
1914,477431766,10894.98,1998.48,priority,2
1915,477431767,10851.39,1997.19,right_before_left,2
1916,477431768,10883.66,2032.99,priority,2
1917,477431769,10846.68,2032.39,right_before_left,2
1918,477431772,10848.07,2089.81,priority,2
1919,477431775,10759.47,1953.66,priority,2
1920,478891214,9758.91,2050.62,priority,2
1921,51547680,7408.80,8092.69,priority,8
1922,51547693,7596.16,8174.58,priority,6
1923,51547703,7743.45,8249.82,priority,6
1924,51547704,7759.71,8258.67,priority,6
1925,51547720,7989.70,8374.63,traffic_light,6
1926,51547725,8120.97,8461.18,priority,6
1927,51548135,7756.15,8246.42,priority,6
1928,51548145,7800.40,8164.14,priority,6
1929,51548146,7809.12,8149.95,priority,6
1930,51549459,7688.46,8129.83,priority,6
1931,51550905,7761.24,8122.92,priority,6
1932,51553481,5960.24,9803.35,traffic_light,8
1933,51553585,7004.11,8501.70,traffic_light,8
1934,51553827,5238.21,10700.68,priority,8
1935,51553873,5752.95,10217.10,priority,8
1936,516461826,5752.99,8669.24,priority,8
1937,522631497,9793.88,10225.85,priority,5
1938,527073669,4592.40,8818.68,priority,1
1939,527073673,4720.15,8680.93,priority,1
1940,527073676,4741.48,8609.45,priority,1
1941,539013305,6755.06,8131.23,priority,8
1942,539027529,9200.96,2795.17,priority,4
1943,540214117,9813.24,1957.64,priority,2
1944,540223023,9349.62,2056.20,priority,3
1945,540223024,9435.80,2044.70,priority,3
1946,54765784,11318.22,9869.01,traffic_light,7
1947,54765785,11610.47,9524.57,priority,7
1948,54765787,11762.35,9420.74,traffic_light,7
1949,549255369,9185.15,8411.59,priority,6
1950,551337013,8864.76,5291.57,priority,9
1951,551337087,9501.32,5947.70,priority,9
1952,55209455,9987.00,9032.88,priority,5
1953,55248930,7609.96,8087.42,priority,6
1954,55248943,7558.42,7955.47,priority,6
1955,55248947,7537.70,7916.29,priority,6
1956,55249346,7395.33,7957.42,priority,6
1957,55249357,7549.15,7953.23,priority,6
1958,55249373,7637.04,7847.27,priority,6
1959,55250983,7509.71,8089.10,priority,6
1960,55253710,7796.77,8153.68,priority,6
1961,55253787,7927.76,8045.10,priority,6
1962,55255266,8055.03,7974.56,priority,6
1963,55255275,8206.97,7900.28,priority,6
1964,55258168,7486.34,7791.20,priority,8
1965,55258169,7487.89,7758.21,priority,8
1966,55258174,7490.27,7701.17,priority,8
1967,55258758,7398.23,7802.33,priority,8
1968,55258762,7420.53,7807.68,right_before_left,8
1969,55261087,7556.11,7798.82,priority,8
1970,55262236,7634.74,7792.95,right_before_left,6
1971,55262241,7648.61,7768.99,right_before_left,6
1972,55262250,7634.62,7681.53,priority,6
1973,55262450,7653.93,7784.95,right_before_left,6
1974,55262703,7595.15,7764.24,priority,6
1975,55263032,7701.38,7763.07,priority,6
1976,55265903,8441.39,7877.88,priority,6
1977,55265910,8522.44,7813.17,priority,6
1978,55267452,8178.60,7764.00,priority,6
1979,55267473,8477.81,7859.35,priority,6
1980,55268353,8182.72,7754.33,priority,6
1981,55270002,8176.28,7746.79,priority,6
1982,55270032,7801.56,7656.99,priority,6
1983,55270432,8165.21,7761.64,priority,6
1984,55272091,8627.33,7671.28,priority,6
1985,55272107,8740.88,7510.05,priority,6
1986,55272678,8589.66,7503.45,priority,6
1987,55272858,8595.32,7602.16,right_before_left,6
1988,55272943,8590.35,7534.68,right_before_left,6
1989,55273443,8639.82,7533.36,right_before_left,6
1990,560103389,3495.72,10077.42,priority,0
1991,560103395,3574.07,10065.89,priority,0
1992,560103404,3357.00,10204.48,priority,0
1993,560103408,3392.03,10148.89,priority,0
1994,560103409,3264.47,10247.34,priority,0
1995,560103410,3438.00,10107.52,priority,0
1996,560103463,3776.05,10254.36,priority,0
1997,562820815,9363.78,8746.77,priority,6
1998,565419729,9790.55,10201.09,priority,5
1999,565419763,9947.34,9199.58,priority,5
2000,565419767,9824.81,9198.95,right_before_left,5
2001,568200351,9506.45,1580.62,priority,3
2002,568200352,9529.51,1563.83,priority,3
2003,568542857,3354.85,10030.55,priority,0
2004,568542862,3306.65,10080.15,priority,0
2005,568544086,3599.25,10236.82,priority,0
2006,568544087,3649.90,10151.33,priority,0
2007,575224387,3403.02,9989.12,priority,0
2008,585342654,12233.71,2235.48,priority,2
2009,589529571,4461.19,8289.82,priority,1
2010,590038906,4632.09,8320.97,priority,1
2011,590038916,4634.04,8455.17,priority,1
